Date,Year,Month,Hour,DA,Imb_Pos,Imb_Neg,aFRR,mFRR
2026-03-17 03:00:00,2026,3,3,94.1325,125.75,125.75,,
2026-03-17 04:00:00,2026,3,4,94.9175,90.16499999999999,90.16499999999999,,
2026-03-17 05:00:00,2026,3,5,109.6325,104.25999999999999,104.25999999999999,,
2026-03-17 06:00:00,2026,3,6,153.4975,130.785,130.785,,
2026-03-17 07:00:00,2026,3,7,145.07,164.965,164.965,,
2026-03-17 08:00:00,2026,3,8,64.7125,85.63,85.63,,
2026-03-17 09:00:00,2026,3,9,8.76,-323.22499999999997,-323.22499999999997,,
2026-03-17 10:00:00,2026,3,10,0.0,-363.68,-363.68,,
2026-03-17 11:00:00,2026,3,11,-0.0075,-51.38,-51.38,,
2026-03-17 12:00:00,2026,3,12,-0.01,34.545,34.545,,
2026-03-17 13:00:00,2026,3,13,-0.01,168.19,168.19,,
2026-03-17 14:00:00,2026,3,14,0.0,-45.545,-45.545,,
2026-03-17 15:00:00,2026,3,15,6.8575,-27.445,-27.445,,
2026-03-17 16:00:00,2026,3,16,55.4225,83.61000000000001,83.61000000000001,,
2026-03-17 17:00:00,2026,3,17,110.5975,146.405,146.405,,
2026-03-17 18:00:00,2026,3,18,163.4225,288.38,288.38,,
2026-03-17 19:00:00,2026,3,19,129.4,117.64,117.64,,
2026-03-17 20:00:00,2026,3,20,79.505,37.845,37.845,,
2026-03-17 21:00:00,2026,3,21,69.97,-22.599999999999987,-22.599999999999987,,
2026-03-17 22:00:00,2026,3,22,48.1775,-176.365,-176.365,,
2026-03-17 23:00:00,2026,3,23,37.56,-55.86,-55.86,,
2026-03-18 00:00:00,2026,3,0,27.81,-6.994999999999999,-6.994999999999999,,
2026-03-18 01:00:00,2026,3,1,33.7875,29.515,29.515,,
2026-03-18 02:00:00,2026,3,2,28.622500000000002,-150.83499999999998,-150.83499999999998,,
2026-03-18 03:00:00,2026,3,3,28.7,5.01,5.01,,
2026-03-18 04:00:00,2026,3,4,28.4,16.66,16.66,,
2026-03-18 05:00:00,2026,3,5,51.785,52.15,52.15,,
2026-03-18 06:00:00,2026,3,6,66.06,96.64,96.64,,
2026-03-18 07:00:00,2026,3,7,43.935,61.155,61.155,,
2026-03-18 08:00:00,2026,3,8,9.3875,-68.905,-68.905,,
2026-03-18 09:00:00,2026,3,9,0.0,-244.15,-244.15,,
2026-03-18 10:00:00,2026,3,10,-0.010000000000000002,181.82,181.82,,
2026-03-18 11:00:00,2026,3,11,-0.3975,-66.63,-66.63,,
2026-03-18 12:00:00,2026,3,12,-0.1975,142.885,142.885,,
2026-03-18 13:00:00,2026,3,13,-0.035,-10.379999999999999,-10.379999999999999,,
2026-03-18 14:00:00,2026,3,14,-0.015000000000000001,-36.074999999999996,-36.074999999999996,,
2026-03-18 15:00:00,2026,3,15,-0.0025000000000000022,92.655,92.655,,
2026-03-18 16:00:00,2026,3,16,4.015000000000001,-68.56,-68.56,,
2026-03-18 17:00:00,2026,3,17,41.0175,222.09,222.09,,
2026-03-18 18:00:00,2026,3,18,64.225,258.765,258.765,,
2026-03-18 19:00:00,2026,3,19,49.975,145.695,145.695,,
2026-03-18 20:00:00,2026,3,20,36.79,-78.51,-78.51,,
2026-03-18 21:00:00,2026,3,21,46.215,51.96499999999999,51.96499999999999,,
2026-03-18 22:00:00,2026,3,22,26.27,77.19500000000001,77.19500000000001,,
2026-03-18 23:00:00,2026,3,23,28.2125,-424.435,-424.435,,
2026-03-19 00:00:00,2026,3,0,26.400000000000002,-39.435,-39.435,,
2026-03-19 01:00:00,2026,3,1,20.615000000000002,-25.619999999999997,-25.619999999999997,,
2026-03-19 02:00:00,2026,3,2,15.1075,-28.055,-28.055,,
2026-03-19 03:00:00,2026,3,3,15.36,-9.835,-9.835,,
2026-03-19 04:00:00,2026,3,4,23.3525,-11.135,-11.135,,
2026-03-19 05:00:00,2026,3,5,30.950000000000003,-0.03500000000000014,-0.03500000000000014,,
2026-03-19 06:00:00,2026,3,6,64.5875,-3.0799999999999996,-3.0799999999999996,,
2026-03-19 07:00:00,2026,3,7,33.474999999999994,3.67,3.67,,
2026-03-19 08:00:00,2026,3,8,6.8375,-19.7,-19.7,,
2026-03-19 09:00:00,2026,3,9,0.0,60.335,60.335,,
2026-03-19 10:00:00,2026,3,10,-0.0025,-312.65500000000003,-312.65500000000003,,
2026-03-19 11:00:00,2026,3,11,-0.0075,-85.065,-85.065,,
2026-03-19 12:00:00,2026,3,12,-0.01,-204.19,-204.19,,
2026-03-19 13:00:00,2026,3,13,-0.005,-86.675,-86.675,,
2026-03-19 14:00:00,2026,3,14,0.0,-247.76999999999998,-247.76999999999998,,
2026-03-19 15:00:00,2026,3,15,0.335,-153.625,-153.625,,
2026-03-19 16:00:00,2026,3,16,28.7,-6.529999999999999,-6.529999999999999,,
2026-03-19 17:00:00,2026,3,17,73.5,10.955,10.955,,
2026-03-19 18:00:00,2026,3,18,100.5325,13.65,13.65,,
2026-03-19 19:00:00,2026,3,19,80.1225,28.46,28.46,,
2026-03-19 20:00:00,2026,3,20,63.795,-62.61000000000001,-62.61000000000001,,
2026-03-19 21:00:00,2026,3,21,61.067499999999995,-73.14500000000001,-73.14500000000001,,
2026-03-19 22:00:00,2026,3,22,65.0075,15.44,15.44,,
2026-03-19 23:00:00,2026,3,23,63.2475,142.785,142.785,,
2026-03-20 00:00:00,2026,3,0,63.489999999999995,55.555,55.555,,
2026-03-20 01:00:00,2026,3,1,56.2,33.805,33.805,,
2026-03-20 02:00:00,2026,3,2,43.68,35.68,35.68,,
2026-03-20 03:00:00,2026,3,3,42.0,41.45,41.45,,
2026-03-20 04:00:00,2026,3,4,62.24,72.51499999999999,72.51499999999999,,
2026-03-20 05:00:00,2026,3,5,85.08,170.36499999999998,170.36499999999998,,
2026-03-20 06:00:00,2026,3,6,129.445,475.20500000000004,475.20500000000004,,
2026-03-20 07:00:00,2026,3,7,75.3125,354.42,354.42,,
2026-03-20 08:00:00,2026,3,8,36.2875,76.69500000000001,76.69500000000001,,
2026-03-20 09:00:00,2026,3,9,19.5025,92.45500000000001,92.45500000000001,,
2026-03-20 10:00:00,2026,3,10,3.9725,-103.70499999999998,-103.70499999999998,,
2026-03-20 11:00:00,2026,3,11,4.0,-101.61000000000001,-101.61000000000001,,
2026-03-20 12:00:00,2026,3,12,1.37,-665.98,-665.98,,
2026-03-20 13:00:00,2026,3,13,2.24,-25.71,-25.71,,
2026-03-20 14:00:00,2026,3,14,3.275,42.05500000000001,42.05500000000001,,
2026-03-20 15:00:00,2026,3,15,11.0225,17.04,17.04,,
2026-03-20 16:00:00,2026,3,16,52.7575,22.37,22.37,,
2026-03-20 17:00:00,2026,3,17,106.22999999999999,90.805,90.805,,
2026-03-20 18:00:00,2026,3,18,132.725,213.14,213.14,,
2026-03-20 19:00:00,2026,3,19,95.10249999999999,-44.005,-44.005,,
2026-03-20 20:00:00,2026,3,20,78.8775,-84.54999999999998,-84.54999999999998,,
2026-03-20 21:00:00,2026,3,21,78.5,127.055,127.055,,
2026-03-20 22:00:00,2026,3,22,75.07249999999999,177.615,177.615,,
2026-03-20 23:00:00,2026,3,23,58.317499999999995,175.525,175.525,,
2026-03-21 00:00:00,2026,3,0,51.802499999999995,116.71000000000001,116.71000000000001,,
2026-03-21 01:00:00,2026,3,1,47.22,39.980000000000004,39.980000000000004,,
2026-03-21 02:00:00,2026,3,2,40.620000000000005,36.965,36.965,,
2026-03-21 03:00:00,2026,3,3,41.1,35.835,35.835,,
2026-03-21 04:00:00,2026,3,4,46.4,38.01,38.01,,
2026-03-21 05:00:00,2026,3,5,56.3525,75.61000000000001,75.61000000000001,,
2026-03-21 06:00:00,2026,3,6,56.925,256.015,256.015,,
2026-03-21 07:00:00,2026,3,7,45.1925,213.9,213.9,,
2026-03-21 08:00:00,2026,3,8,25.1725,145.455,145.455,,
2026-03-21 09:00:00,2026,3,9,8.2275,196.78,196.78,,
2026-03-21 10:00:00,2026,3,10,3.05,70.685,70.685,,
2026-03-21 11:00:00,2026,3,11,7.1375,88.22,88.22,,
2026-03-21 12:00:00,2026,3,12,1.6125,144.59,144.59,,
2026-03-21 13:00:00,2026,3,13,0.8625,190.89499999999998,190.89499999999998,,
2026-03-21 14:00:00,2026,3,14,4.965,42.355000000000004,42.355000000000004,,
2026-03-21 15:00:00,2026,3,15,6.09,-11.705000000000005,-11.705000000000005,,
2026-03-21 16:00:00,2026,3,16,24.245,-252.585,-252.585,,
2026-03-21 17:00:00,2026,3,17,65.85249999999999,114.9,114.9,,
2026-03-21 18:00:00,2026,3,18,93.03,153.49,153.49,,
2026-03-21 19:00:00,2026,3,19,82.8325,131.645,131.645,,
2026-03-21 20:00:00,2026,3,20,72.645,104.39,104.39,,
2026-03-21 21:00:00,2026,3,21,73.03,87.175,87.175,,
2026-03-21 22:00:00,2026,3,22,60.9075,81.99000000000001,81.99000000000001,,
2026-03-21 23:00:00,2026,3,23,73.66499999999999,46.875,46.875,,
2026-03-22 00:00:00,2026,3,0,58.0,48.585,48.585,,
2026-03-22 01:00:00,2026,3,1,45.88,49.81,49.81,,
2026-03-22 02:00:00,2026,3,2,41.2,43.49,43.49,,
2026-03-22 03:00:00,2026,3,3,41.555,34.315,34.315,,
2026-03-22 04:00:00,2026,3,4,39.28,46.915,46.915,,
2026-03-22 05:00:00,2026,3,5,44.8475,-98.39500000000001,-98.39500000000001,,
2026-03-22 06:00:00,2026,3,6,49.015,-19.425,-19.425,,
2026-03-22 07:00:00,2026,3,7,32.5875,3.76,3.76,,
2026-03-22 08:00:00,2026,3,8,6.8925,103.565,103.565,,
2026-03-22 09:00:00,2026,3,9,-0.32,206.715,206.715,,
2026-03-22 10:00:00,2026,3,10,-2.755,-43.25,-43.25,,
2026-03-22 11:00:00,2026,3,11,-1.38,62.93000000000001,62.93000000000001,,
2026-03-22 12:00:00,2026,3,12,-3.53,62.55,62.55,,
2026-03-22 13:00:00,2026,3,13,-0.08500000000000008,79.12,79.12,,
2026-03-22 14:00:00,2026,3,14,1.4600000000000002,52.06999999999999,52.06999999999999,,
2026-03-22 15:00:00,2026,3,15,3.9850000000000003,32.845,32.845,,
2026-03-22 16:00:00,2026,3,16,37.19,61.120000000000005,61.120000000000005,,
2026-03-22 17:00:00,2026,3,17,78.62,255.99499999999998,255.99499999999998,,
2026-03-22 18:00:00,2026,3,18,126.47999999999999,275.96999999999997,275.96999999999997,,
2026-03-22 19:00:00,2026,3,19,85.0875,297.785,297.785,,
2026-03-22 20:00:00,2026,3,20,71.3,262.355,262.355,,
2026-03-22 21:00:00,2026,3,21,83.2875,240.655,240.655,,
2026-03-22 22:00:00,2026,3,22,70.8525,166.5,166.5,,
2026-03-22 23:00:00,2026,3,23,67.4825,393.805,393.805,,
2026-03-23 00:00:00,2026,3,0,87.355,708.945,708.945,,
2026-03-23 01:00:00,2026,3,1,94.2225,282.02,282.02,,
2026-03-23 02:00:00,2026,3,2,67.5,154.62,154.62,,
2026-03-23 03:00:00,2026,3,3,52.8125,148.865,148.865,,
2026-03-23 04:00:00,2026,3,4,73.57249999999999,147.405,147.405,,
2026-03-23 05:00:00,2026,3,5,136.0,470.395,470.395,,
2026-03-23 06:00:00,2026,3,6,176.8,481.04,481.04,,
2026-03-23 07:00:00,2026,3,7,148.1925,2246.2200000000003,2246.2200000000003,,
2026-03-23 08:00:00,2026,3,8,89.4875,603.77,603.77,,
2026-03-23 09:00:00,2026,3,9,30.695,-50.96500000000002,-50.96500000000002,,
2026-03-23 10:00:00,2026,3,10,12.1025,-539.0550000000001,-539.0550000000001,,
2026-03-23 11:00:00,2026,3,11,16.995,-139.705,-139.705,,
2026-03-23 12:00:00,2026,3,12,0.2625,173.63,173.63,,
2026-03-23 13:00:00,2026,3,13,13.61,208.01,208.01,,
2026-03-23 14:00:00,2026,3,14,12.127500000000001,51.22,51.22,,
2026-03-23 15:00:00,2026,3,15,31.415,48.045,48.045,,
2026-03-23 16:00:00,2026,3,16,74.78999999999999,190.14999999999998,190.14999999999998,,
2026-03-23 17:00:00,2026,3,17,141.3175,133.875,133.875,,
2026-03-23 18:00:00,2026,3,18,214.65,655.9749999999999,655.9749999999999,,
2026-03-23 19:00:00,2026,3,19,163.0075,618.49,618.49,,
2026-03-23 20:00:00,2026,3,20,120.94,491.02,491.02,,
2026-03-23 21:00:00,2026,3,21,130.0775,179.72,179.72,,
2026-03-23 22:00:00,2026,3,22,116.065,-47.93000000000002,-47.93000000000002,,
2026-03-23 23:00:00,2026,3,23,87.475,179.11,179.11,,
2026-03-24 00:00:00,2026,3,0,72.63,201.925,201.925,,
2026-03-24 01:00:00,2026,3,1,60.835,117.905,117.905,,
2026-03-24 02:00:00,2026,3,2,58.4,158.99,158.99,,
2026-03-24 03:00:00,2026,3,3,58.14,129.44,129.44,,
2026-03-24 04:00:00,2026,3,4,66.4525,120.44,120.44,,
2026-03-24 05:00:00,2026,3,5,91.4225,302.38,302.38,,
2026-03-24 06:00:00,2026,3,6,113.0475,218.895,218.895,,
2026-03-24 07:00:00,2026,3,7,98.0,150.29500000000002,150.29500000000002,,
2026-03-24 08:00:00,2026,3,8,67.955,-31.82499999999999,-31.82499999999999,,
2026-03-24 09:00:00,2026,3,9,17.695,-138.995,-138.995,,
2026-03-24 10:00:00,2026,3,10,0.32,-244.22499999999997,-244.22499999999997,,
2026-03-24 11:00:00,2026,3,11,0.0,-485.0,-485.0,,
2026-03-24 12:00:00,2026,3,12,-0.005,-423.09999999999997,-423.09999999999997,,
2026-03-24 13:00:00,2026,3,13,-0.0025000000000000005,-204.07999999999998,-204.07999999999998,,
2026-03-24 14:00:00,2026,3,14,0.0,-26.55499999999997,-26.55499999999997,,
2026-03-24 15:00:00,2026,3,15,2.3825,186.38,186.38,,
2026-03-24 16:00:00,2026,3,16,19.765,81.545,81.545,,
2026-03-24 17:00:00,2026,3,17,66.77250000000001,2.059999999999995,2.059999999999995,,
2026-03-24 18:00:00,2026,3,18,127.7175,106.31,106.31,,
2026-03-24 19:00:00,2026,3,19,91.5125,271.335,271.335,,
2026-03-24 20:00:00,2026,3,20,43.515,42.635,42.635,,
2026-03-24 21:00:00,2026,3,21,52.0225,47.97,47.97,,
2026-03-24 22:00:00,2026,3,22,29.335,62.705000000000005,62.705000000000005,,
2026-03-24 23:00:00,2026,3,23,3.0,56.36000000000001,56.36000000000001,,
2026-03-25 00:00:00,2026,3,0,0.36750000000000005,141.06,141.06,,
2026-03-25 01:00:00,2026,3,1,-0.0025,75.77,75.77,,
2026-03-25 02:00:00,2026,3,2,-0.0125,73.79,73.79,,
2026-03-25 03:00:00,2026,3,3,-0.01,-15.375,-15.375,,
2026-03-25 04:00:00,2026,3,4,-0.005,94.13000000000001,94.13000000000001,,
2026-03-25 05:00:00,2026,3,5,1.85,77.60499999999999,77.60499999999999,,
2026-03-25 06:00:00,2026,3,6,13.1025,78.61500000000001,78.61500000000001,,
2026-03-25 07:00:00,2026,3,7,13.0175,-489.895,-489.895,,
2026-03-25 08:00:00,2026,3,8,0.7325,-1021.24,-1021.24,,
2026-03-25 09:00:00,2026,3,9,-0.005,53.61,53.61,,
2026-03-25 10:00:00,2026,3,10,-0.01,5.829999999999999,5.829999999999999,,
2026-03-25 11:00:00,2026,3,11,-0.0075,6.275,6.275,,
2026-03-25 12:00:00,2026,3,12,-0.005,189.26999999999998,189.26999999999998,,
2026-03-25 13:00:00,2026,3,13,-0.005,298.79,298.79,,
2026-03-25 14:00:00,2026,3,14,-0.005,150.635,150.635,,
2026-03-25 15:00:00,2026,3,15,0.0,-7.4750000000000085,-7.4750000000000085,,
2026-03-25 16:00:00,2026,3,16,7.57,152.675,152.675,,
2026-03-25 17:00:00,2026,3,17,50.43,260.16,260.16,,
2026-03-25 18:00:00,2026,3,18,82.8475,532.765,532.765,,
2026-03-25 19:00:00,2026,3,19,54.095,479.795,479.795,,
2026-03-25 20:00:00,2026,3,20,44.1425,242.0,242.0,,
2026-03-25 21:00:00,2026,3,21,60.0,135.385,135.385,,
2026-03-25 22:00:00,2026,3,22,58.215,143.74,143.74,,
2026-03-25 23:00:00,2026,3,23,65.945,112.06,112.06,,
2026-03-26 00:00:00,2026,3,0,61.127500000000005,270.475,270.475,,
2026-03-26 01:00:00,2026,3,1,53.48,206.16,206.16,,
2026-03-26 02:00:00,2026,3,2,40.29,80.135,80.135,,
2026-03-26 03:00:00,2026,3,3,45.582499999999996,139.015,139.015,,
2026-03-26 04:00:00,2026,3,4,73.0975,372.83000000000004,372.83000000000004,,
2026-03-26 05:00:00,2026,3,5,105.655,510.78999999999996,510.78999999999996,,
2026-03-26 06:00:00,2026,3,6,137.865,665.765,665.765,,
2026-03-26 07:00:00,2026,3,7,125.99,612.0550000000001,612.0550000000001,,
2026-03-26 08:00:00,2026,3,8,72.1475,438.71999999999997,438.71999999999997,,
2026-03-26 09:00:00,2026,3,9,13.7325,374.43,374.43,,
2026-03-26 10:00:00,2026,3,10,3.2775,323.0,323.0,,
2026-03-26 11:00:00,2026,3,11,0.465,248.755,248.755,,
2026-03-26 12:00:00,2026,3,12,0.0,-301.205,-301.205,,
2026-03-26 13:00:00,2026,3,13,0.0,-90.345,-90.345,,
2026-03-26 14:00:00,2026,3,14,1.8375000000000001,-24.035,-24.035,,
2026-03-26 15:00:00,2026,3,15,24.7325,166.87,166.87,,
2026-03-26 16:00:00,2026,3,16,48.317499999999995,183.995,183.995,,
2026-03-26 17:00:00,2026,3,17,130.46,111.575,111.575,,
2026-03-26 18:00:00,2026,3,18,165.14,227.29,227.29,,
2026-03-26 19:00:00,2026,3,19,152.5225,160.065,160.065,,
2026-03-26 20:00:00,2026,3,20,130.215,78.38499999999999,78.38499999999999,,
2026-03-26 21:00:00,2026,3,21,124.7875,93.38,93.38,,
2026-03-26 22:00:00,2026,3,22,118.38499999999999,226.505,226.505,,
2026-03-26 23:00:00,2026,3,23,119.7925,264.76,264.76,,
2026-03-27 00:00:00,2026,3,0,119.95,197.055,197.055,,
2026-03-27 01:00:00,2026,3,1,117.3425,242.81,242.81,,
2026-03-27 02:00:00,2026,3,2,117.8325,240.845,240.845,,
2026-03-27 03:00:00,2026,3,3,120.2475,222.555,222.555,,
2026-03-27 04:00:00,2026,3,4,136.5625,197.84,197.84,,
2026-03-27 05:00:00,2026,3,5,172.31,146.255,146.255,,
2026-03-27 06:00:00,2026,3,6,176.025,169.135,169.135,,
2026-03-27 07:00:00,2026,3,7,148.3975,119.42999999999999,119.42999999999999,,
2026-03-27 08:00:00,2026,3,8,115.885,-2.1499999999999773,-2.1499999999999773,,
2026-03-27 09:00:00,2026,3,9,90.6775,86.94,86.94,,
2026-03-27 10:00:00,2026,3,10,77.4525,341.23,341.23,,
2026-03-27 11:00:00,2026,3,11,67.2925,61.135,61.135,,
2026-03-27 12:00:00,2026,3,12,50.99,-210.37,-210.37,,
2026-03-27 13:00:00,2026,3,13,55.207499999999996,92.88000000000001,92.88000000000001,,
2026-03-27 14:00:00,2026,3,14,92.28999999999999,-300.945,-300.945,,
2026-03-27 15:00:00,2026,3,15,102.635,-74.38499999999999,-74.38499999999999,,
2026-03-27 16:00:00,2026,3,16,93.1625,922.145,922.145,,
2026-03-27 17:00:00,2026,3,17,137.8,623.505,623.505,,
2026-03-27 18:00:00,2026,3,18,166.39,708.395,708.395,,
2026-03-27 19:00:00,2026,3,19,140.985,645.075,645.075,,
2026-03-27 20:00:00,2026,3,20,118.015,406.305,406.305,,
2026-03-27 21:00:00,2026,3,21,116.66,373.66499999999996,373.66499999999996,,
2026-03-27 22:00:00,2026,3,22,106.0125,374.565,374.565,,
2026-03-27 23:00:00,2026,3,23,95.135,368.12,368.12,,
2026-03-28 00:00:00,2026,3,0,92.5775,221.145,221.145,,
2026-03-28 01:00:00,2026,3,1,82.115,56.71,56.71,,
2026-03-28 02:00:00,2026,3,2,62.8975,149.685,149.685,,
2026-03-28 03:00:00,2026,3,3,56.2325,125.585,125.585,,
2026-03-28 04:00:00,2026,3,4,60.695,121.325,121.325,,
2026-03-28 05:00:00,2026,3,5,62.995,171.12,171.12,,
2026-03-28 06:00:00,2026,3,6,69.7925,137.41,137.41,,
2026-03-28 07:00:00,2026,3,7,68.3,64.45500000000001,64.45500000000001,,
2026-03-28 08:00:00,2026,3,8,43.777499999999996,-223.77,-223.77,,
2026-03-28 09:00:00,2026,3,9,17.5825,-119.17,-119.17,,
2026-03-28 10:00:00,2026,3,10,4.09,16.71,16.71,,
2026-03-28 11:00:00,2026,3,11,6.43,87.275,87.275,,
2026-03-28 12:00:00,2026,3,12,4.2775,17.39,17.39,,
2026-03-28 13:00:00,2026,3,13,5.035,175.23000000000002,175.23000000000002,,
2026-03-28 14:00:00,2026,3,14,1.83,156.91,156.91,,
